id_tisk,cz,id_sbirka,typ,zdroj,xzdroj
31955,0,12705.0,31,1,0
31955,0,12.0,31,1,0
31955,0,15.0,31,1,0
31955,0,98.0,31,1,0
31955,0,138.0,31,1,0
31955,0,184.0,31,1,0
31955,0,199.0,31,1,0
31955,0,215.0,31,1,0
31955,0,216.0,31,1,0
31955,0,225.0,31,1,0
31955,0,246.0,31,1,0
31955,0,322.0,31,1,0
31955,0,326.0,31,1,0
31955,0,331.0,31,1,0
31955,0,332.0,31,1,0
31955,0,429.0,31,1,0
31955,0,453.0,31,1,0
31955,0,458.0,31,1,0
31955,0,467.0,31,1,0
31955,0,479.0,31,1,0
31955,0,481.0,31,1,0
31955,0,482.0,31,1,0
31955,0,496.0,31,1,0
31955,0,498.0,31,1,0
31955,0,499.0,31,1,0
31955,0,514.0,31,1,0
31955,0,541.0,31,1,0
31955,0,556.0,31,1,0
31955,0,568.0,31,1,0
31955,0,570.0,31,1,0
31955,0,613.0,31,1,0
31955,0,614.0,31,1,0
31955,0,621.0,31,1,0
31955,0,631.0,31,1,0
31955,0,632.0,31,1,0
31955,0,634.0,31,1,0
31955,0,645.0,31,1,0
31955,0,691.0,31,1,0
31955,0,708.0,31,1,0
31955,0,726.0,31,1,0
31955,0,779.0,31,1,0
31955,0,800.0,31,1,0
31955,0,802.0,31,1,0
31955,0,804.0,31,1,0
31955,0,831.0,31,1,0
31955,0,861.0,31,1,0
31955,0,873.0,31,1,0
31955,0,896.0,31,1,0
31955,0,904.0,31,1,0
31955,0,931.0,31,1,0
31955,0,950.0,31,1,0
31955,0,953.0,31,1,0
31955,0,15999.0,31,1,0
31955,0,16081.0,31,1,0
31955,0,16086.0,31,1,0
31955,0,16252.0,31,1,0
31955,0,16269.0,31,1,0
31955,0,16310.0,31,1,0
31955,0,16311.0,31,1,0
31955,0,16314.0,31,1,0
31955,0,16336.0,31,1,0
31955,0,16449.0,31,1,0
31955,0,16463.0,31,1,0
31955,0,16662.0,31,1,0
31955,0,16702.0,31,1,0
31955,0,16703.0,31,1,0
31955,0,16750.0,31,1,0
31955,0,16755.0,31,1,0
31955,0,16826.0,31,1,0
31955,0,16853.0,31,1,0
31955,0,16904.0,31,1,0
31955,0,17092.0,31,1,0
31955,0,17349.0,31,1,0
31955,0,17351.0,31,1,0
31955,0,17626.0,31,1,0
31955,0,17627.0,31,1,0
31955,0,17629.0,31,1,0
31955,0,17639.0,31,1,0
31955,0,18660.0,31,1,0
31955,0,18667.0,31,1,0
31955,0,18813.0,31,1,0
31955,0,18855.0,31,1,0
31955,0,17699.0,31,1,0
31955,0,17702.0,31,1,0
31955,0,17703.0,31,1,0
31955,0,17746.0,31,1,0
31955,0,17737.0,31,1,0
31955,0,17789.0,31,1,0
31955,0,17786.0,31,1,0
31955,0,17826.0,31,1,0
31955,0,17865.0,31,1,0
31955,0,18258.0,31,1,0
31955,0,18443.0,31,1,0
31955,0,18513.0,31,1,0
31955,0,18529.0,31,1,0
31956,0,11468.0,31,1,0
31956,0,11808.0,31,1,0
31956,2,669.0,31,1,0
31956,3,17092.0,31,1,0
31959,0,16904.0,31,1,0
31959,0,695.0,31,1,0
31960,0,479.0,31,1,0
31960,0,14508.0,32,1,0
31960,0,14510.0,32,1,0
31960,0,18099.0,32,1,0
31960,1,,0,1,0
31960,2,16853.0,31,1,0
31960,2,481.0,31,1,0
31967,0,464.0,31,1,0
31967,0,12753.0,31,1,0
31967,1,,0,1,0
31967,2,,0,1,0
31968,0,610.0,31,1,0
31968,0,634.0,31,1,0
31968,0,18829.0,31,1,0
31968,0,649.0,31,1,0
31968,0,16755.0,31,1,0
31968,1,,0,1,0
31968,2,,0,1,0
31968,3,,0,1,0
31969,0,16520.0,31,1,0
31969,0,16531.0,32,1,0
31969,0,16722.0,32,1,0
31969,0,16794.0,32,1,0
31969,0,18242.0,32,1,0
31969,0,18387.0,32,1,0
31969,0,386.0,31,1,0
31969,0,16454.0,31,1,0
31969,0,12146.0,31,1,0
31969,0,16453.0,31,1,0
31969,0,213.0,31,1,0
31969,0,12056.0,31,1,0
31969,1,125.0,31,1,0
31969,1,12106.0,31,1,0
31969,2,,0,1,0
31970,0,253.0,31,1,0
31970,0,17624.0,31,1,0
31970,0,827.0,31,1,0
31970,0,7597.0,31,1,0
31971,0,619.0,31,1,0
31974,0,17329.0,31,1,0
31974,0,17626.0,31,1,0
31974,0,241.0,31,1,0
31975,0,,0,1,0
31976,0,,0,1,0
31977,0,,0,1,0
31978,0,11774.0,31,1,0
31978,0,6046.0,31,1,0
31978,0,6762.0,31,1,0
31978,0,6809.0,31,1,0
31978,0,7157.0,31,1,0
31978,0,7293.0,31,1,0
31978,0,9371.0,31,1,0
31978,0,10382.0,31,1,0
31978,0,10544.0,31,1,0
31978,0,11025.0,31,1,0
31978,0,11345.0,31,1,0
31978,0,11473.0,31,1,0
31978,0,11635.0,31,1,0
31978,0,12482.0,31,1,0
31978,0,12483.0,31,1,0
31978,0,12647.0,31,1,0
31978,0,12663.0,31,1,0
31978,0,12679.0,31,1,0
31978,0,12705.0,31,1,0
31978,0,12708.0,31,1,0
31978,0,12710.0,31,1,0
31978,0,12711.0,31,1,0
31978,0,12753.0,31,1,0
31978,0,12.0,31,1,0
31978,0,18.0,31,1,0
31978,0,42.0,31,1,0
31978,0,60.0,31,1,0
31978,0,67.0,31,1,0
31978,0,91.0,31,1,0
31978,0,121.0,31,1,0
31978,0,125.0,31,1,0
31978,0,134.0,31,1,0
31978,0,138.0,31,1,0
31978,0,149.0,31,1,0
31978,0,184.0,31,1,0
31978,0,187.0,31,1,0
31978,0,215.0,31,1,0
31978,0,223.0,31,1,0
31978,0,225.0,31,1,0
31978,0,244.0,31,1,0
31978,0,254.0,31,1,0
31978,0,261.0,31,1,0
31978,0,276.0,31,1,0
31978,0,281.0,31,1,0
31978,0,295.0,31,1,0
31978,0,322.0,31,1,0
31978,0,326.0,31,1,0
31978,0,327.0,31,1,0
31978,0,330.0,31,1,0
31978,0,331.0,31,1,0
31978,0,340.0,31,1,0
31978,0,364.0,31,1,0
31978,0,369.0,31,1,0
31978,0,386.0,31,1,0
31978,0,421.0,31,1,0
31978,0,453.0,31,1,0
31978,0,464.0,31,1,0
31978,0,492.0,31,1,0
31978,0,498.0,31,1,0
31978,0,499.0,31,1,0
31978,0,501.0,31,1,0
31978,0,502.0,31,1,0
31978,0,504.0,31,1,0
31978,0,514.0,31,1,0
31978,0,518.0,31,1,0
31978,0,535.0,31,1,0
31978,0,541.0,31,1,0
31978,0,543.0,31,1,0
31978,0,556.0,31,1,0
31978,0,562.0,31,1,0
31978,0,568.0,31,1,0
31978,0,569.0,31,1,0
31978,0,570.0,31,1,0
31978,0,573.0,31,1,0
31978,0,576.0,31,1,0
31978,0,578.0,31,1,0
31978,0,587.0,31,1,0
31978,0,591.0,31,1,0
31978,0,607.0,31,1,0
31978,0,608.0,31,1,0
31978,0,610.0,31,1,0
31978,0,616.0,31,1,0
31978,0,621.0,31,1,0
31978,0,624.0,31,1,0
31978,0,628.0,31,1,0
31978,0,630.0,31,1,0
31978,0,631.0,31,1,0
31978,0,632.0,31,1,0
31978,0,634.0,31,1,0
31978,0,640.0,31,1,0
31978,0,645.0,31,1,0
31978,0,649.0,31,1,0
31978,0,659.0,31,1,0
31978,0,669.0,31,1,0
31978,0,679.0,31,1,0
31978,0,693.0,31,1,0
31978,0,695.0,31,1,0
31978,0,708.0,31,1,0
31978,0,715.0,31,1,0
31978,0,822.0,31,1,0
31978,0,889.0,31,1,0
31978,0,901.0,31,1,0
31978,0,934.0,31,1,0
31978,0,935.0,31,1,0
31978,0,937.0,31,1,0
31978,0,951.0,31,1,0
31978,0,953.0,31,1,0
31978,0,16001.0,31,1,0
31978,0,16165.0,31,1,0
31978,0,16252.0,31,1,0
31978,0,16253.0,31,1,0
31978,0,16293.0,31,1,0
31978,0,16311.0,31,1,0
31978,0,16310.0,31,1,0
31978,0,16314.0,31,1,0
31978,0,16315.0,31,1,0
31978,0,16449.0,31,1,0
31978,0,16453.0,31,1,0
31978,0,16454.0,31,1,0
31978,0,16520.0,31,1,0
31978,0,16574.0,31,1,0
31978,0,16591.0,31,1,0
31978,0,16663.0,31,1,0
31978,0,16702.0,31,1,0
31978,0,16755.0,31,1,0
31978,0,16768.0,31,1,0
31978,0,16826.0,31,1,0
31978,0,16828.0,31,1,0
31978,0,16853.0,31,1,0
31978,0,16893.0,31,1,0
31978,0,16904.0,31,1,0
31978,0,16943.0,31,1,0
31978,0,17092.0,31,1,0
31978,0,17191.0,31,1,0
31978,0,17306.0,31,1,0
31978,0,17319.0,31,1,0
31978,0,17348.0,31,1,0
31978,0,17381.0,31,1,0
31978,0,17589.0,31,1,0
31978,0,17626.0,31,1,0
31978,0,17629.0,31,1,0
31978,0,17639.0,31,1,0
31978,0,17664.0,31,1,0
31978,0,17666.0,31,1,0
31978,0,17699.0,31,1,0
31978,0,17702.0,31,1,0
31978,0,17709.0,31,1,0
31978,0,17703.0,31,1,0
31978,0,17723.0,31,1,0
31978,0,17737.0,31,1,0
31978,0,17752.0,31,1,0
31978,0,17824.0,31,1,0
31978,0,17827.0,31,1,0
31978,0,17828.0,31,1,0
31978,0,17829.0,31,1,0
31978,0,18666.0,31,1,0
31978,0,18792.0,31,1,0
31978,0,18829.0,31,1,0
31978,1,10246.0,31,1,0
31978,1,10527.0,31,1,0
31978,1,10545.0,31,1,0
31978,1,11825.0,31,1,0
31978,1,11931.0,31,1,0
31978,1,12239.0,31,1,0
31978,1,12458.0,31,1,0
31978,1,686.0,31,1,0
31978,1,16081.0,31,1,0
31978,1,17581.0,31,1,0
31978,1,18568.0,31,1,0
31978,1,18706.0,31,1,0
31978,2,19113.0,31,1,0
31978,0,11924.0,31,1,0
31978,0,11967.0,31,1,0
31978,0,11998.0,31,1,0
31978,0,12056.0,31,1,0
31978,0,12096.0,31,1,0
31978,0,12106.0,31,1,0
31978,0,12125.0,31,1,0
31978,0,12146.0,31,1,0
31978,0,12231.0,31,1,0
31978,0,12353.0,31,1,0
31978,0,12365.0,31,1,0
31978,0,12468.0,31,1,0
31978,0,720.0,31,1,0
31978,0,724.0,31,1,0
31978,0,727.0,31,1,0
31978,0,726.0,31,1,0
31978,0,746.0,31,1,0
31978,0,757.0,31,1,0
31978,0,766.0,31,1,0
31978,0,779.0,31,1,0
31978,0,781.0,31,1,0
31978,0,796.0,31,1,0
31978,0,800.0,31,1,0
31978,0,804.0,31,1,0
31978,0,12285.0,31,1,0
31979,0,,0,1,0
31979,1,,0,1,0
31979,3,,0,1,0
31980,0,7566.0,31,1,0
31980,0,10382.0,31,1,0
31980,0,10544.0,31,1,0
31980,0,10545.0,31,1,0
31980,0,11447.0,31,1,0
31980,0,12113.0,31,1,0
31980,0,12239.0,31,1,0
31980,0,12647.0,31,1,0
31980,0,163.0,31,1,0
31980,0,261.0,31,1,0
31980,0,326.0,31,1,0
31980,0,327.0,31,1,0
31980,0,464.0,31,1,0
31980,0,526.0,31,1,0
31980,0,610.0,31,1,0
31980,0,621.0,31,1,0
31980,0,649.0,31,1,0
31980,0,657.0,31,1,0
31980,0,669.0,31,1,0
31980,0,686.0,31,1,0
31980,0,715.0,31,1,0
31980,0,800.0,31,1,0
31980,0,889.0,31,1,0
31980,0,935.0,31,1,0
31980,0,951.0,31,1,0
31980,0,16253.0,31,1,0
31980,0,16663.0,31,1,0
31980,0,16520.0,31,1,0
31980,0,16702.0,31,1,0
31980,0,16828.0,31,1,0
31980,0,17626.0,31,1,0
31980,0,17699.0,31,1,0
31980,0,17709.0,31,1,0
31980,0,17826.0,31,1,0
31980,0,17829.0,31,1,0
31980,1,518.0,31,1,0
31980,3,,0,1,0
31981,0,715.0,31,1,0
31981,1,679.0,31,1,0
31981,2,,0,1,0
31981,3,,0,1,0
31983,0,,0,1,0
31984,0,,0,1,0
31984,2,,0,1,0
31984,2,607.0,31,1,0
31986,0,11144.0,31,1,0
31986,0,16904.0,31,1,0
31986,0,12146.0,31,1,0
31986,0,16750.0,31,1,0
31988,0,,0,1,0
31991,0,657.0,31,1,0
31991,0,17709.0,31,1,0
31991,0,800.0,31,1,0
31991,3,,0,1,0
31992,0,17625.0,31,1,0
31992,2,,0,1,0
31992,3,6809.0,31,1,0
31992,-1,,0,1,0
31993,0,216.0,31,1,0
31993,2,,0,1,0
31994,0,17319.0,31,1,0
31996,0,645.0,31,1,0
31997,0,554.0,32,1,0
31998,0,17628.0,31,1,0
31998,0,12705.0,31,1,0
31998,2,,0,1,0
31998,3,16828.0,31,1,0
31998,5,,0,1,0
31999,0,330.0,31,1,0
31999,0,12094.0,31,1,0
31999,0,12404.0,31,1,0
31999,3,,0,1,0
31999,5,,0,1,0
32001,0,574.0,31,1,0
32001,0,827.0,31,1,0
32001,3,,0,1,0
32001,4,,0,1,0
32001,6,,0,1,0
32002,0,,0,1,0
32002,3,,0,1,0
32002,5,,0,1,0
32003,0,330.0,31,1,0
32003,0,12094.0,31,1,0
32003,0,12404.0,31,1,0
32003,0,12705.0,31,1,0
32003,3,,0,1,0
32003,5,,0,1,0
32005,0,552.0,31,1,0
32005,0,16702.0,31,1,0
32005,0,16779.0,32,1,0
32005,0,16844.0,32,1,0
32005,0,17854.0,32,1,0
32005,0,18611.0,32,1,0
32005,0,16514.0,32,1,0
32006,0,216.0,31,1,0
32006,0,454.0,31,1,0
32007,0,12146.0,31,1,0
32007,0,17789.0,31,1,0
32007,0,481.0,31,1,0
32007,0,16086.0,31,1,0
32007,0,246.0,31,1,0
32007,0,573.0,31,1,0
32007,0,574.0,31,1,0
32007,0,576.0,31,1,0
32007,0,861.0,31,1,0
32007,0,12708.0,31,1,0
32007,0,241.0,31,1,0
32007,0,17125.0,31,1,0
32007,0,225.0,31,1,0
32007,0,17625.0,31,1,0
32007,0,715.0,31,1,0
32007,0,11931.0,31,1,0
32007,3,12125.0,31,1,0
32007,4,,0,1,0
32007,0,12705.0,31,1,0
32007,0,18408.0,31,1,0
32007,0,16463.0,31,1,0
32007,0,16702.0,31,1,0
32007,0,565.0,31,1,0
32007,0,17702.0,31,1,0
32008,1,,0,1,0
32008,2,800.0,31,1,0
32008,2,18580.0,31,1,0
32008,2,16943.0,31,1,0
32008,2,18814.0,31,1,0
32008,0,16078.0,31,1,0
32008,0,18408.0,31,1,0
32009,0,16449.0,31,1,0
32010,1,,0,1,0
32010,2,19242.0,31,1,0
32010,3,11998.0,31,1,0
32010,0,16828.0,31,1,0
32010,2,407.0,31,1,0
32011,0,2.0,31,1,0
32012,0,19063.0,31,1,0
32012,0,19062.0,31,1,0
32012,0,6517.0,31,1,0
32012,0,950.0,31,1,0
32012,0,467.0,31,1,0
32012,0,11142.0,31,1,0
32012,0,514.0,31,1,0
32012,0,501.0,31,1,0
32012,0,499.0,31,1,0
32012,0,18813.0,31,1,0
32012,0,12249.0,31,1,0
32012,0,12.0,31,1,0
32012,0,802.0,31,1,0
32012,0,953.0,31,1,0
32012,0,498.0,31,1,0
32012,0,502.0,31,1,0
32012,0,6809.0,31,1,0
32012,0,6757.0,31,1,0
32012,0,16904.0,31,1,0
32012,0,17254.0,31,1,0
32012,0,12096.0,31,1,0
32012,0,578.0,31,1,0
32012,2,19072.0,31,1,0
32012,3,187.0,31,1,0
32012,0,632.0,31,1,0
32012,0,216.0,31,1,0
32012,0,12679.0,31,1,0
32012,3,19242.0,31,1,0
32013,0,407.0,31,1,0
32013,4,,0,1,0
32016,0,481.0,31,1,0
32016,0,12268.0,31,1,0
32016,1,,0,1,0
32016,2,6517.0,31,1,0
32020,0,691.0,31,1,0
32020,5,,0,1,0
32020,6,896.0,31,1,0
32020,8,11507.0,31,1,0
32022,0,253.0,31,1,0
32023,0,253.0,31,1,0
32023,0,575.0,31,1,0
32023,0,773.0,31,1,0
32023,0,918.0,31,1,0
32023,0,17789.0,31,1,0
32023,1,827.0,31,1,0
32024,0,12389.0,31,1,0
32024,0,16904.0,31,1,0
32025,0,449.0,31,1,0
32025,0,11772.0,31,1,0
32025,1,,0,1,0
32025,2,,0,1,0
32025,4,,0,1,0
32026,0,16828.0,31,1,0
32026,0,407.0,31,1,0
32026,0,12705.0,31,1,0
32026,2,,0,1,0
32027,0,407.0,31,1,0
32027,2,,0,1,0
32027,3,,0,1,0
32027,5,,0,1,0
32028,0,16702.0,31,1,0
32029,0,410.0,31,1,0
32029,0,163.0,31,1,0
32029,1,,0,1,0
32029,2,,0,1,0
32030,0,17581.0,31,1,0
32030,1,,0,1,0
32030,2,,0,1,0
32032,0,12705.0,31,1,0
32032,2,,0,1,0
32032,3,12712.0,31,1,0
32032,3,18147.0,31,1,0
32033,0,12708.0,31,1,0
32033,1,12705.0,31,1,0
32033,2,,0,1,0
32034,0,17702.0,31,1,0
32034,0,565.0,31,1,0
32034,0,12056.0,31,1,0
32034,0,12092.0,31,1,0
32034,0,781.0,31,1,0
32034,2,,0,1,0
32034,3,,0,1,0
32034,4,,0,1,0
32035,0,686.0,31,1,0
32039,0,12468.0,31,1,0
32041,0,17702.0,31,1,0
32046,0,241.0,31,1,0
32049,0,18408.0,31,1,0
32049,2,,0,1,0
32052,0,17789.0,31,1,0
32052,2,17703.0,31,1,0
32052,3,,0,1,0
32054,0,896.0,31,1,0
32055,0,,0,1,0
32055,3,,0,1,0
32055,4,,0,1,0
32055,6,,0,1,0
32055,-1,,0,1,0
32056,0,12484.0,31,1,0
32057,0,12711.0,31,1,0
32057,2,,0,1,0
32058,0,18813.0,31,1,0
32058,0,6517.0,31,1,0
32058,0,16086.0,31,1,0
32058,0,12679.0,31,1,0
32058,0,17789.0,31,1,0
32058,0,861.0,31,1,0
32058,0,746.0,31,1,0
32058,0,17092.0,31,1,0
32058,0,498.0,31,1,0
32058,0,953.0,31,1,0
32058,0,499.0,31,1,0
32058,0,17703.0,31,1,0
32058,0,241.0,31,1,0
32058,0,12708.0,31,1,0
32058,0,12125.0,31,1,0
32058,0,679.0,31,1,0
32058,0,621.0,31,1,0
32058,0,322.0,31,1,0
32058,0,466.0,31,1,0
32058,0,645.0,31,1,0
32058,0,429.0,31,1,0
32058,0,12403.0,31,1,0
32058,0,10263.0,31,1,0
32058,0,12.0,31,1,0
32059,0,2.0,31,1,0
32060,0,253.0,31,1,0
32060,2,,0,1,0
32060,3,,0,1,0
32060,2,827.0,31,1,0
32062,0,12708.0,31,1,0
32062,2,241.0,31,1,0
32062,2,17703.0,31,1,0
32063,0,695.0,31,1,0
32063,0,18657.0,31,1,0
32064,0,7.0,32,1,0
32064,0,386.0,32,1,0
32064,0,667.0,32,1,0
32064,2,,0,1,0
32064,4,,0,1,0
32064,4,,0,1,0
32064,0,769.0,32,1,0
32064,0,810.0,32,1,0
32064,0,16521.0,32,1,0
32064,0,17334.0,32,1,0
32064,0,17577.0,32,1,0
32064,0,17580.0,32,1,0
32064,0,17740.0,32,1,0
32064,0,18307.0,32,1,0
32064,0,18579.0,32,1,0
32064,0,18660.0,32,1,0
32064,0,18793.0,32,1,0
32065,0,16463.0,31,1,0
32065,0,18408.0,31,1,0
32065,2,,0,1,0
32067,0,573.0,31,1,0
32068,0,271.0,31,1,0
32069,1,782.0,31,1,0
32069,0,12389.0,31,1,0
32069,0,695.0,31,1,0
32069,0,694.0,31,1,0
32069,0,17789.0,31,1,0
32069,0,6762.0,31,1,0
32069,1,91.0,31,1,0
32069,2,,0,1,0
32070,0,6809.0,31,1,0
32070,0,12227.0,31,1,0
32070,0,364.0,31,1,0
32070,0,904.0,31,1,0
32070,0,17331.0,31,1,0
32070,0,12227.0,32,1,0
32070,0,413.0,32,1,0
32071,0,632.0,31,1,0
32073,0,747.0,31,1,0
32073,0,165.0,31,1,0
32073,2,12056.0,31,1,0
32074,0,17628.0,31,1,0
32074,0,12092.0,31,1,0
32074,0,827.0,31,1,0
32074,0,16904.0,31,1,0
32074,2,,0,1,0
32075,0,6516.0,31,1,0
32075,0,747.0,31,1,0
32075,0,6809.0,31,1,0
32076,0,691.0,31,1,0
32079,0,645.0,31,1,0
32080,0,6517.0,31,1,0
32080,2,,0,1,0
32083,0,,0,1,0
32084,0,558.0,31,1,0
32085,0,216.0,31,1,0
32088,0,11026.0,31,1,0
32090,0,,0,1,0
32091,0,125.0,31,1,0
32091,0,12705.0,31,1,0
32091,0,125.0,31,1,0
32091,0,12705.0,31,1,0
32091,0,18792.0,31,1,0
32091,0,12106.0,31,1,0
32091,0,16520.0,31,1,0
32091,0,16453.0,31,1,0
32091,0,807.0,31,1,0
32091,0,695.0,31,1,0
32091,0,6809.0,31,1,0
32091,0,11998.0,31,1,0
32091,0,12056.0,31,1,0
32091,0,12146.0,31,1,0
32091,0,7.0,31,1,0
32091,0,17829.0,31,1,0
32091,0,16518.0,31,1,0
32091,0,386.0,31,1,0
32091,0,17602.0,31,1,0
32091,0,607.0,31,1,0
32092,0,17786.0,31,1,0
32092,0,17787.0,31,1,0
32092,0,17791.0,31,1,0
32092,0,18363.0,31,1,0
32092,0,18408.0,31,1,0
32092,0,241.0,31,1,0
32095,0,241.0,31,1,0
32095,0,17703.0,31,1,0
32095,0,12125.0,31,1,0
32095,0,12708.0,31,1,0
32095,0,17786.0,31,1,0
32095,0,12705.0,31,1,0
32096,0,326.0,31,1,0
32096,0,15605.0,31,1,0
32096,0,326.0,31,1,0
32096,3,331.0,31,1,0
32096,3,632.0,31,1,0
32096,3,19063.0,31,1,0
32097,0,17679.0,31,1,0
32097,0,11998.0,31,1,0
32098,0,17664.0,31,1,0
32098,1,19439.0,31,1,0
32098,1,17666.0,31,1,0
32098,2,,0,1,0
32098,3,16463.0,31,1,0
32098,5,,0,1,0
32099,0,203.0,31,1,0
32100,0,743.0,32,1,0
32100,0,818.0,32,1,0
32100,0,819.0,32,1,0
32100,0,7045.0,32,1,0
32100,0,10585.0,32,1,0
32100,0,6809.0,32,1,0
32100,0,9767.0,32,1,0
32100,0,10671.0,32,1,0
32100,0,11029.0,32,1,0
32100,0,12052.0,32,1,0
32100,0,12388.0,32,1,0
32100,0,16252.0,32,1,0
32100,0,185.0,32,1,0
32100,0,217.0,32,1,0
32100,0,16262.0,32,1,0
32100,0,226.0,32,1,0
32100,0,16750.0,32,1,0
32100,0,279.0,32,1,0
32100,0,542.0,32,1,0
32100,0,11025.0,32,1,0
32100,0,427.0,32,1,0
32100,0,459.0,32,1,0
32100,0,518.0,32,1,0
32100,0,527.0,32,1,0
32100,0,558.0,32,1,0
32100,0,610.0,32,1,0
32100,0,651.0,32,1,0
32100,0,853.0,32,1,0
32100,0,18855.0,32,1,0
32100,0,18921.0,32,1,0
32100,0,19062.0,32,1,0
32100,0,11058.0,32,1,0
32100,0,12083.0,32,1,0
32100,0,488.0,32,1,0
32100,0,15704.0,32,1,0
32100,0,17332.0,32,1,0
32100,0,12056.0,32,1,0
32100,0,94.0,32,1,0
32100,0,152.0,32,1,0
32100,0,210.0,32,1,0
32100,0,284.0,32,1,0
32100,0,296.0,32,1,0
32100,0,16521.0,32,1,0
32100,0,511.0,32,1,0
32100,0,529.0,32,1,0
32100,0,530.0,32,1,0
32100,0,560.0,32,1,0
32100,0,654.0,32,1,0
32100,0,695.0,32,1,0
32100,0,722.0,32,1,0
32100,0,749.0,32,1,0
32100,0,786.0,32,1,0
32100,0,808.0,32,1,0
32100,0,809.0,32,1,0
32100,0,828.0,32,1,0
32100,0,898.0,32,1,0
32100,0,901.0,32,1,0
32100,0,10246.0,32,1,0
32100,0,16300.0,32,1,0
32100,0,17681.0,32,1,0
32100,0,16626.0,32,1,0
32100,0,16754.0,32,1,0
32100,0,16755.0,32,1,0
32100,0,12227.0,32,1,0
32100,0,17126.0,32,1,0
32100,0,17183.0,32,1,0
32100,0,17334.0,32,1,0
32100,0,17382.0,32,1,0
32100,0,17022.0,32,1,0
32100,0,17577.0,32,1,0
32100,0,17586.0,32,1,0
32100,0,17588.0,32,1,0
32100,0,17825.0,32,1,0
32100,0,18420.0,32,1,0
32100,0,364.0,32,1,0
32100,0,18494.0,32,1,0
32100,0,18579.0,32,1,0
32100,0,18644.0,32,1,0
32100,0,18667.0,32,1,0
32100,0,18670.0,32,1,0
32100,0,18798.0,32,1,0
32100,0,6757.0,32,1,0
32100,0,9768.0,32,1,0
32100,0,12358.0,32,1,0
32100,0,403.0,32,1,0
32100,0,515.0,32,1,0
32100,0,634.0,32,1,0
32100,0,802.0,32,1,0
32100,0,904.0,32,1,0
32100,0,905.0,32,1,0
32100,0,225.0,32,1,0
32100,0,17353.0,32,1,0
32100,0,17630.0,32,1,0
32100,0,17639.0,32,1,0
32100,0,17657.0,32,1,0
32100,0,17737.0,32,1,0
32100,0,17865.0,32,1,0
32100,0,18799.0,32,1,0
32100,0,9371.0,32,1,0
32100,0,11242.0,32,1,0
32100,0,37.0,32,1,0
32100,0,17740.0,32,1,0
32100,0,18576.0,32,1,0
32100,0,254.0,32,1,0
32100,0,851.0,32,1,0
32100,0,16162.0,32,1,0
32100,0,18443.0,32,1,0
32100,0,728.0,32,1,0
32100,0,897.0,32,1,0
32100,0,919.0,32,1,0
32100,0,13102.0,32,1,0
32100,0,17131.0,32,1,0
32100,0,13385.0,32,1,0
32100,0,6814.0,32,1,0
32100,0,8302.0,32,1,0
32100,0,9819.0,32,1,0
32100,0,6816.0,32,1,0
32100,0,7731.0,32,1,0
32100,0,9666.0,32,1,0
32100,0,11088.0,32,1,0
32100,0,6902.0,32,1,0
32100,0,9586.0,32,1,0
32100,0,10085.0,32,1,0
32100,0,6998.0,32,1,0
32100,0,13454.0,32,1,0
32100,0,7959.0,32,1,0
32100,0,9450.0,32,1,0
32100,0,9451.0,32,1,0
32100,0,9708.0,32,1,0
32100,0,10266.0,32,1,0
32100,0,10803.0,32,1,0
32100,0,11616.0,32,1,0
32100,0,12522.0,32,1,0
32100,0,14071.0,32,1,0
32100,0,14823.0,32,1,0
32100,0,15282.0,32,1,0
32100,0,15822.0,32,1,0
32100,0,16815.0,32,1,0
32100,0,17331.0,32,1,0
32100,0,17576.0,32,1,0
32100,0,393.0,32,1,0
32100,0,17625.0,32,1,0
32100,0,598.0,32,1,0
32100,0,17680.0,32,1,0
32100,0,17791.0,32,1,0
32100,0,17823.0,32,1,0
32100,0,17952.0,32,1,0
32100,0,413.0,32,1,0
32100,0,12710.0,32,1,0
32100,0,40.0,32,1,0
32100,0,119.0,32,1,0
32100,0,181.0,32,1,0
32100,0,303.0,32,1,0
32100,0,386.0,32,1,0
32100,0,550.0,32,1,0
32100,0,640.0,32,1,0
32100,0,646.0,32,1,0
32101,0,,0,1,0
32102,0,6760.0,32,1,0
32102,0,16627.0,32,1,0
32102,0,7753.0,32,1,0
32102,0,12358.0,32,1,0
32102,0,12388.0,32,1,0
32102,0,808.0,32,1,0
32102,0,16252.0,32,1,0
32102,0,16521.0,32,1,0
32102,0,17334.0,32,1,0
32102,0,17577.0,32,1,0
32102,0,17590.0,32,1,0
32102,0,17769.0,32,1,0
32102,0,18443.0,32,1,0
32102,0,18659.0,32,1,0
32102,0,19023.0,32,1,0
32103,0,12146.0,31,1,0
32106,0,16311.0,31,1,0
32106,1,,0,1,0
32106,3,16904.0,31,1,0
32106,4,330.0,31,1,0
32106,4,18529.0,31,1,0
32106,4,12285.0,31,1,0
32107,0,600.0,31,1,0
32107,2,,0,1,0
32107,3,,0,1,0
32107,5,,0,1,0
32108,0,134.0,31,1,0
32108,0,17709.0,31,1,0
32108,0,11225.0,32,1,0
32108,0,9055.0,32,1,0
32108,2,,0,1,0
32108,0,7189.0,32,1,0
32108,0,12167.0,31,1,0
32108,3,,0,1,0
32109,0,11473.0,32,1,0
32109,0,18065.0,32,1,0
32109,0,17479.0,32,1,0
32110,0,11142.0,31,1,0
32110,0,12092.0,31,1,0
32110,0,12462.0,31,1,0
